gene_id	mean	log2foldchange	p_value	 10DG0934	 11DG0060	 11DG0268	 11DG0165	 11DG0840	 12DG1794	 14DG2098	 15DG2154	 15DG2530	 16DG0559	 16DG0676	 16DG0790	 16DG1353	 18DG0180	 18DG0295	 19DG0151	 13DG2283	 14DG2019	 16DG0144	 16DG0518	 16DG0932	 17DG0349	 18DG0348	 18DG0464	 18DG0603	 19DG0230	 19DG0152	 19DG1391	 19DG2599
ENSG00000130475.14	1.35819103571429	0.0907052660949745	0.374767559012988	1.220791	1.705027	1.416743	1.210238	1.578956	1.234442	1.41697	1.147319	1.193792	1.119583	1.441662	1.328704	1.167784	1.383951	1.177854	1.285038	1.316634	1.523334	1.48061	1.646059	1.334713	2.21942	1.414887	1.346643	1.187941	1.440658	1.288275	1.593658	1.427083
ENSG00000148459.15	4.69121214285714	0.375241874544982	0.0925348210811005	2.96157	4.91606	5.6693	3.69245	2.79942	3.73165	4.18832	3.24854	4.77853	3.64703	5.2486	3.55637	3.61729	3.95128	3.22921	4.49664	6.63339	5.69962	6.02591	3.45847	10.45577	6.38995	6.23415	4.31612	7.26622	3.90661	6.69783	6.51231	4.4811
ENSG00000143442.21	21.8068960714286	0.266266287844569	0.12675987097002	19.4501	24.3096	26.112	22.8838	42.0114	22.327	24.2519	21.0191	22.0288	11.7364	19.3334	20.3847	18.8957	20.9355	10.50079	21.852	24.6557	27.3996	23.0353	22.7139	14.9782	20.9407	19.6098	17.461	25.4724	31.2972	21.9157	25.7311	29.3617
ENSG00000119723.16	12.5153865517241	0.0312374802627175	0.817820012536773	13.4102	10.03051	10.57279	10.73852	14.073	10.36666	8.72154	12.2144	9.81997	12.371	10.40296	12.8875	12.3644	13.1058	13.5722	9.86276	15.2819	15.3097	14.9806	12.8325	13.3608	11.452	13.7432	12.8468	15.3537	14.9895	11.195	12.6808	14.4055
ENSG00000254221.2	1.99809082142857	0.0609013118406575	0.782059267303912	1.71951	2.2552	2.9187	2.67651	1.552614	2.73044	2.95998	3.44566	2.47953	1.30034	2.03878	2.22468	1.88809	1.773368	1.784368	2.60867	2.05611	1.816881	1.390336	1.699227	1.219519	1.799008	1.432977	2.27112	1.769358	1.357251	2.07554	1.761556	2.38688
ENSG00000214688.4	1.99889367777778	-0.37343653867228	0.663422167811317	1.20239	14.4016	1.510874	1.623101	1.118614	4.11605	15.3061	1.115457	1.487496	4.84087	1.0617202	1.96957	1.831374	3.90594	8.8795	1.411798	1	1.421536	1.257512	1.0705726	1.0300975	1.167055	1.524785	1.162396	2.27423	1.237754	1	1.110067	2.63937
ENSG00000095209.11	5.45817071428571	0.451284656179537	0.0264374012288395	4.33435	4.66288	6.09036	8.02497	2.73724	4.09682	8.28325	5.55695	7.3347	3.78783	8.04282	5.62187	5.90052	6.18126	4.67503	6.70727	5.86914	5.34699	5.43029	4.01042	4.76708	4.98448	4.31362	3.46057	4.6508	4.69995	5.49412	7.97232	8.07413
ENSG00000073910.19	4.48905377777778	-0.266421617502491	0.533199271382584	7.8854	13.2621	3.0084	4.75475	4.51165	3.10317	3.5915	12.1453	3.72409	4.78547	3.60019	10.9082	5.5947	4.03617	8.21071	3.9818	2.39934	3.53752	3.9436	2.88284	2.47451	4.56113	2.95185	6.12342	4.22971	4.99424	1.961012	3.68961	5.75947
ENSG00000198373.12	18.6581714285714	0.854891032469603	7.24121870327714e-06	19.4192	14.2797	18.536	16.5154	12.3015	18.3821	16.173	17.766	16.0204	15.9794	14.2022	22.041	15.453	16.0323	15.4302	14.0014	20.1412	20.7311	20.4481	17.4171	17.926	18.0736	18.5148	30.2021	16.0199	17.4591	45.1685	23.9487	24.0479
ENSG00000107331.16	10.504732962963	0.547780528561156	0.0875918601699803	11.1576	14.8711	12.6226	12.9436	5.9856	10.43933	12.9838	19.8981	12.0807	9.22683	11.2599	19.8144	10.7003	13.724	7.8181	14.5993	9.18843	8.93749	7.39696	5.20838	5.13809	5.91173	8.07416	14.222	9.42928	5.88857	7.45229	9.54905	26.8186
ENSG00000121481.10	17.4273277777778	0.408338537941354	0.0285567981940287	14.152	18.9105	29.0395	16.8728	6.4843	18.9302	18.4769	22.4728	21.9735	7.74376	17.1254	18.106	17.4117	18.0981	10.48009	20.1547	14.2519	16.6205	22.513	11.6963	11.5179	20.9255	15.9814	15.8117	20.9477	12.4109	24.5101	22.5145	19.928
ENSG00000109272.3	1.33081711481481	0.148722431450038	0.386959899579003	2.59905	1.419477	1.47648	1.34184	1.164674	1.409739	1.28576	1.254531	1	1	1.364573	1.0746458	1	1.337291	1	1.114344	1.561694	1.432198	1.0690063	1.770664	1.141795	1.816049	1.130226	2.76211	1.508384	1.885474	1.783365	1.323001	1.266851
ENSG00000204815.9	1.79946732142857	0.135856523174088	0.137691810921662	1.781152	1.880137	1.502132	1.495896	1.911581	1.883284	1.885094	1.577549	1.613261	1.77715	1.584859	1.670519	1.549179	1.870775	1.674737	1.664422	2.02304	1.960398	2.47318	2.22782	1.599832	1.810457	2.02097	1.745408	1.757513	2.04855	1.912622	2.12952	1.827228
ENSG00000185344.13	6.39471857142857	0.340706778477838	0.0357841740645904	5.75729	9.945	5.95435	7.52101	8.03969	4.95669	7.95072	4.96096	7.55049	3.61525	7.92058	5.48122	5.35585	5.80751	5.15284	7.72432	5.43735	8.67708	5.87747	5.44646	5.38253	6.65287	5.48534	5.29404	6.3623	7.06767	7.98432	8.44019	7.19573
ENSG00000132561.13	8.9635882962963	0.857756319155198	0.128178355558592	3.61983	7.03567	15.8175	5.39569	7.65238	11.5329	6.33962	4.85214	4.64063	1.978564	8.01861	2.94509	3.84567	3.7524	3.03443	6.46316	9.02036	8.01425	18.8759	9.84208	12.6135	54.5525	30.323	36.1156	7.94992	3.75551	27.0514	14.7967	2.84998
ENSG00000013275.7	87.7714428571429	0.0182027998149979	0.876758782061989	87.4554	69.4184	69.8593	74.8535	100.8503	89.025	76.7253	93.2073	76.1565	89.6789	68.0548	94.7503	91.7817	86.6167	114.408	75.5394	105.438	87.068	91.6159	85.0419	135.142	97.8648	96.6714	75.3753	95.3004	98.5485	85.7277	84.8266	95.7411
ENSG00000183386.9	49.1892107142857	-0.38590865200471	0.202337454101543	36.5544	21.7027	25.8311	36.4829	62.0753	53.7732	29.2623	49.6278	43.799	55.6979	43.0619	57.5914	74.906	39.0799	85.4007	38.8755	56.935	72.4709	42.9861	81.9068	57.1234	63.7199	47.101	48.6937	51.2339	70.9597	42.5665	37.7527	35.527
ENSG00000183439.7	3.47974408214286	-0.666204051354237	0.0452827385522841	5.55291	3.31754	6.19414	2.47623	2.45613	4.45292	5.16898	3.46536	3.98559	3.66445	4.9189	2.68948	3.53185	4.79834	3.65164	5.63576	2.85372	2.67538	3.77832	3.87119	3.83504	3.57816	2.85369	1.612013	2.76188	2.99752	1.0608613	2.2175	3.57148
ENSG00000154721.14	21.8956514285714	-0.176857600265191	0.754045458997707	16.335	20.5752	12.7803	13.1578	12.2569	5.91257	12.9796	39.3709	19.3426	71.8317	44.5039	54.046	36.5284	31.2579	36.2539	31.9466	26.8335	13.9175	9.21098	26.8548	7.55274	7.19252	9.38454	11.4003	21.6212	33.0268	3.85339	28.4947	26.4877
ENSG00000101846.6	9.80150178571428	1.06158532187873	0.000612689083733291	5.21748	12.1073	10.45145	8.80962	3.978	8.25741	11.5918	4.94936	8.87577	10.1649	14.5036	9.61918	4.39526	5.51696	6.05253	10.12799	16.8831	9.01922	14.0804	10.45449	7.84649	3.27828	11.2901	10.31839	12.222	6.34369	7.30778	24.2824	23.3802
ENSG00000125124.11	34.3660148148148	0.133759963953196	0.29410109183347	34.0722	36.495	37.6034	49.9929	52.9034	32.8168	40.4325	32.6317	38.0014	27.9279	27.3582	37.8675	37.4775	29.7903	34.3549	32.4154	31.1567	38.0876	37.2167	33.8012	25.023	31.7028	35.1212	26.0106	35.0695	43.5424	27.7221	44.2147	39.9692
ENSG00000167981.5	2.21486178571429	0.317708557940909	0.0093354671108463	1.930943	3.12667	2.53499	2.76135	1.667344	1.954882	2.37396	2.09857	2.50012	1.63199	2.16916	1.834951	1.982574	1.964797	1.752169	2.54379	2.29448	2.13939	2.16652	2.09267	2.04726	2.32137	2.09276	2.02647	2.85363	2.21148	2.55014	3.01116	2.50721
ENSG00000113407.13	87.8171962962963	0.295950061532366	0.105916558101977	82.9451	86.4297	105.45	190.174	60.4595	88.4052	159.026	117.306	94.4482	60.7616	77.0851	85.1867	75.8579	86.2556	59.8318	83.9639	109.244	95.0913	108.654	89.117	93.0438	96.3608	69.4782	50.1934	115.871	64.1676	131.84	99.3048	84.3121
ENSG00000111850.10	5.60141678571429	0.228568671274039	0.243814346232542	2.80276	7.21336	5.619	6.70773	5.53763	3.61713	7.74458	5.15108	8.93956	3.69891	6.70178	4.84975	4.6782	4.71801	3.6252	6.38794	6.42287	6.9548	6.61598	5.2756	5.08328	6.86841	5.44916	3.93267	5.48429	6.36609	6.68973	7.53821	5.10552
ENSG00000106588.10	111.903396428571	-0.136365115927458	0.596381525452021	88.4337	109.461	104.096	85.4096	51.8806	100.8937	112.066	89.0238	104.65	103.647	92.4214	94.3115	92.7518	97.2502	95.7011	99.5483	173.133	139.034	168.807	137.494	204.758	172.562	158.924	78.0851	154.044	121.254	110.547	113.92	83.9453
ENSG00000087076.8	11.9989200740741	-0.534105508302074	0.40601310437898	8.66136	5.26384	4.16822	11.5087	25.9762	7.25795	5.89863	34.2193	18.524	10.87432	11.2425	14.1331	60.7919	14.3731	27.2047	12.9957	14.6008	10.05509	9.25019	12.1101	11.2701	10.63399	5.45517	8.09869	4.45115	46.068	1.239302	9.61854	14.8861
ENSG00000105258.8	15.0704575	-0.124697211248597	0.617411419326306	11.6592	12.3614	11.6945	8.33123	13.9909	16.8241	10.44375	10.25208	16.6626	10.42455	11.9076	17.5722	20.2202	15.9011	11.7538	14.0746	18.5043	21.1217	18.2826	20.844	26.1443	20.1332	11.0044	14.0399	20.6029	21.5271	12.0545	17.6464	12.138
ENSG00000181982.18	13.2040035714286	0.544735949719413	0.000146682954779299	13.0907	14.3623	15.2252	15.8679	10.62878	10.85195	20.2962	11.1338	11.6561	12.5011	10.07325	13.8028	10.91641	12.2551	11.6161	11.0683	13.5242	12.5994	15.5744	13.4033	11.7017	11.8193	11.8171	14.2764	15.2137	9.65581	13.1735	21.8589	20.0446
ENSG00000151748.14	22.2980285714286	0.905798049078025	0.000325668966979475	14.4342	34.2634	29.7941	43.5953	15.5413	16.5598	31.0478	14.2036	15.7788	11.1905	16.2725	14.671	13.7272	15.3161	12.8645	16.3916	16.6827	25.7066	27.4694	26.4775	22.2499	26.1823	17.2797	18.7599	34.3622	22.5135	37.1349	45.9974	31.4724
ENSG00000133111.3	5.69124571428571	0.301928291051813	0.225909796222862	3.63247	8.78976	4.64662	4.89051	4.50406	4.96488	5.18617	3.84415	6.05346	2.64062	6.16804	4.56139	4.03914	3.78862	3.02922	5.89082	7.60451	7.51101	7.64068	8.39331	5.53781	11.5798	6.22267	4.99958	7.51065	6.76859	8.60449	7.09482	4.83683
ENSG00000175182.13	10.5437911111111	-0.0278095693926568	0.850605443164949	10.3885	11.7285	11.9771	12.5331	7.87658	11.4661	8.59664	14.4131	10.55676	6.69628	11.4389	15.8995	11.4177	11.2375	9.90191	10.82577	15.5708	11.0997	10.90496	9.57786	9.57429	12.752	8.45928	10.35801	9.28515	10.52323	7.93322	12.414	10.74622
ENSG00000132842.13	36.3810310344828	0.32358966592015	0.227320872242524	24.2545	38.7946	49.2537	24.3673	25.2572	35.6628	26.0572	22.0185	39.7272	15.7973	31.398	22.1606	23.5607	24.7583	17.2256	34.4673	47.4161	42.0584	52.538	47.3565	53.849	46.671	55.4847	30.361	44.6993	46.7317	48.8631	45.1414	39.1189
ENSG00000076053.10	41.2769206896552	0.719260635548849	0.00713769403618951	27.9546	59.4379	55.3019	48.5131	14.7878	32.3958	41.0657	29.1498	65.338	16.951	44.4394	25.7639	26.2262	32.9808	18.5507	59.8999	41.6801	43.2177	57.3526	29.3689	31.2996	52.7685	47.3929	33.2189	44.7844	26.1001	75.1164	64.7927	51.1814
ENSG00000092621.11	252.674392857143	-0.311499841068282	0.151777688962312	260.214	314.874	161.834	200.242	325.006	370.031	166.34	253.714	243.817	166.102	239.09	278.666	267.433	274.05	198.828	222.564	241.486	273.068	253.143	371.117	296.485	434.97	264.24	236.132	287.234	285.376	278.435	170.946	174.416
ENSG00000135900.3	26.3543	0.300021143172296	0.00758096216627945	21.9709	28.7669	25.6223	25.3773	21.7551	24.9748	29.2007	20.6516	24.0884	23.9559	21.3636	24.8968	23.8836	23.4708	25.3899	23.6316	29.259	26.6874	34.169	29.4348	29.9735	30.1299	30.6833	19.9381	30.0856	27.7419	33.2506	34.6087	27.1274
ENSG00000272196.2	31.6860666666667	0.255336136445772	0.437111703031109	81.1285	55.9157	28.232	38.957	18.2431	21.6058	53.1424	32.4773	21.1219	49.7206	17.0479	43.2236	44.886	44.7882	94.7122	28.1806	16.2	20.3918	20.4804	31.8652	18.6463	19.8358	25.5148	34.3169	23.1331	36.5241	24.0108	35.4862	51.5763
ENSG00000177943.13	3.76720392857143	0.132410371311523	0.584694728193794	2.78882	3.38696	4.18598	2.51214	6.60134	3.0799	2.7532	3.05489	2.22015	2.88426	2.95845	4.64733	5.30626	6.01977	3.19246	3.13999	3.55268	5.16943	2.71367	5.50898	3.08777	4.83472	3.41896	3.43159	3.908	5.46367	4.54553	4.31368	3.40247
ENSG00000120279.6	1.17307169962963	1.28922217885415	0.00142618331931233	1.0108563	1	1.0256161	1.00632128	1.01243	1	1	1.0229371	1.0140009	1	1	1.0213208	1	1.0341582	1	1.0171712	1	1.0468144	1	1.00942975	1.00809065	1.00835411	1.0237397	1.294349	1.153662	1	5.18246	1.208388	1.0208474
ENSG00000103245.13	16.7886621428571	-0.0323051094052883	0.829503687355461	19.3417	16.2446	11.8093	12.1145	18.448	15.4253	14.7324	18.0882	14.3698	19.4653	14.8917	19.7232	19.313	18.5954	20.4208	15.3475	17.484	16.4912	16.1581	17.8794	17.2687	15.0672	15.9822	13.7719	16.7101	17.3805	9.61024	16.0475	23.7101
ENSG00000148346.11	1.05942462857143	0.441260133990599	0.0025255808607338	1	1	1	1.183028	1	1.0674536	1	1.0203629	1.0322655	1	1	1.0765569	1.0508504	1	1	1	1	1.374563	1	1	1	1	1	1	1.0772672	1	2.10928	1	1.0468251
ENSG00000138434.16	21.6906846428571	0.507742981770245	0.0791471357413458	13.6244	40.0909	24.2624	35.426	7.62917	21.108	27.679	21.7842	28.117	14.7033	15.3009	13.3846	16.0588	15.3656	13.6155	20.0315	17.4649	21.1084	36.1082	16.615	12.5297	47.1175	27.5216	17.4621	26.0461	15.7816	30.7402	30.3013	27.4788
ENSG00000120594.16	3.98644825925926	0.585360815147195	0.300525179696071	14.8656	4.11997	4.15174	17.2723	4.23792	1.98806	2.91689	2.30718	3.51472	2.38777	1.500441	22.6487	8.51237	6.17197	4.4898	5.24942	6.0744	2.37912	1.152369	2.23046	1.236501	1.665863	3.16339	1.748592	1.583857	2.98689	3.63097	5.70638	7.66146
ENSG00000149658.17	29.5529428571429	0.364744759219318	0.000156603328367754	27.676	31.3119	28.4578	35.2031	32.3478	24.9151	37.7769	30.0257	26.5344	23.6875	25.7921	31.4968	25.3762	26.0989	25.2344	26.6303	31.114	35.0065	27.5949	27.4821	27.3726	28.6819	29.2343	27.1627	32.2039	30.0929	33.656	38.303	38.7896
ENSG00000137266.14	7.29352428571429	1.21699404458769	0.000658460751241265	12.991	4.9734	4.52963	9.91142	6.54058	3.88058	10.70099	6.6368	5.43603	6.25219	4.56268	11.1683	3.38498	6.34996	4.63427	5.65669	6.44048	11.508	3.13534	4.29886	4.29721	2.38207	4.8442	14.6742	6.21553	8.94511	23.9003	7.72428	12.9178
ENSG00000113013.12	151.737996428571	0.371439014108042	0.0120215336166107	149.593	148.537	148.128	148.113	147.692	109.309	130.906	145.4	175.297	100.3209	141.713	175.015	155.926	148.425	105.536	159.761	182.94	183.762	133.78	150.503	181.385	223.834	126.016	117.511	170.827	141.346	240.11	184.505	146.307
ENSG00000135317.12	57.2896379310345	0.378451272657187	0.271254734195907	35.7271	62.9343	61.2901	22.8808	25.2475	37.2535	30.8726	23.6301	55.7111	26.5235	46.2658	33.1119	39.4435	47.5963	23.7127	49.8918	90.5929	86.2739	83.1702	93.4147	85.6822	83.1327	84.6412	47.6952	83.5884	84.4191	81.4482	73.5105	61.7377
ENSG00000107362.13	9.25838896551724	0.272925521496043	0.342525533649655	4.48076	12.9876	9.294	11.3905	3.5735	6.54857	10.08729	6.47954	10.24108	4.63424	13.843	6.65395	5.4816	5.83323	3.78541	10.52766	13.2243	12.0792	13.1343	11.0237	12.234	13.1731	8.50263	10.84518	8.20649	7.3767	10.87342	12.9015	9.07683
ENSG00000145826.8	1.65418696428571	0.325913062511605	0.0556273980252716	1.754241	1.424811	1.602245	1.700171	2.97158	1.234057	1.745157	1.145445	1.74128	1.214092	1.551304	1.202406	1.299922	1.383987	1.272465	1.465244	1.605335	2.33462	1.350036	2.24258	1.332161	1.709929	1.926725	2.25774	1.961394	1.803984	2.0847	1.814944	2.15626
ENSG00000038219.12	18.0890178571429	0.207241559832268	0.266608834304952	14.3307	24.0022	21.8591	27.5997	18.9573	15.3247	33.6776	19.1935	22.468	13.2195	15.5089	15.6899	16.2799	15.1284	13.1842	20.0891	17.3906	19.4527	22.9851	16.2048	14.5097	15.0367	13.5651	13.2526	20.9258	18.7042	17.1024	18.4137	26.114
ENSG00000151498.11	11.9040557142857	0.195847264663631	0.0652091558576784	11.1778	12.1001	9.12885	13.1697	7.88831	11.3843	12.8789	12.4974	11.4885	9.546	8.82145	13.6222	10.23533	10.79011	13.516	11.3687	13.2528	11.6987	10.45707	11.7815	12.0565	12.0301	13.0378	11.7437	12.9173	12.3356	10.85295	13.6151	15.8091
ENSG00000184207.8	8.96124481481482	0.178773065463868	0.204893083397511	6.70259	7.41457	8.90389	5.51852	9.55219	7.64252	5.91426	8.20408	9.25856	7.13163	9.44377	9.43337	9.16802	9.49198	9.21227	8.25996	11.6099	14.3392	10.17029	8.8315	14.8475	10.37961	9.46296	8.78142	10.32359	11.1515	9.55239	10.15953	10.27874
ENSG00000173432.10	3.44109085	-0.63541913180147	0.468567316981077	5.11222	1.255361	1.665302	1.908165	1.506115	1.106126	2.14613	2.29334	3.19318	3.0006	1.428201	12.3845	28.093	6.37586	5.20263	3.13977	2.28982	7.17919	1.426177	8.6655	1.330726	1.0449868	1	1.509853	7.12666	6.15076	2.89427	2.31903	1.696071
ENSG00000162434.11	74.4111689655172	0.477483614381646	0.0205789496955654	73.763	105.05	107.931	88.4717	36.6454	82.3871	81.5273	52.5881	79.4148	43.1471	63.1629	64.8622	50.1267	61.5579	35.1631	72.9873	74.3546	82.9096	91.9103	54.8185	79.4984	70.7995	89.0552	71.8798	88.2658	56.9577	85.4519	101.578	111.659
ENSG00000136098.16	8.4790937037037	-0.0332926089383422	0.881648018312364	10.59983	8.24436	9.26329	8.08051	15.1684	8.24698	5.36244	5.34969	10.59708	4.83781	10.2345	6.85953	8.87812	7.97841	5.91647	9.91329	10.00779	10.95873	14.919	8.97027	11.8528	11.5547	6.49958	5.05357	8.28876	10.46686	6.89994	9.81013	8.21009
ENSG00000225932.3	1.88197971428571	-0.0272794034989467	0.931637456690756	2.97095	1.980766	1.43571	1.451673	1.272179	1.770726	1.987642	1	1.94136	1.878505	1.572724	1.325286	1.247075	1.29993	1.757986	1.480141	1.471582	3.77562	3.39836	1.613487	1.595833	1.311571	2.72564	3.25373	2.24745	3.1538	1.591966	1.74708	2.21228
ENSG00000186687.15	5.13467185185185	0.17482913453854	0.323039652934706	2.78194	6.08959	6.60447	10.56111	3.40966	6.33955	8.89208	5.22017	6.34328	3.15916	5.21107	4.35196	4.31791	4.33269	4.63942	5.58659	5.55858	6.29037	5.45716	5.00714	4.15502	5.29767	5.64489	4.27024	5.76875	5.65573	5.65455	6.95505	4.53353
ENSG00000067141.16	27.485015	0.265609417119175	0.480314339154892	49.0352	24.659	55.6088	24.4887	15.4556	37.2941	23.9462	46.2489	40.0115	21.514	19.1848	33.5241	31.0411	24.6678	14.272	27.5942	32.9217	20.8195	17.1756	8.22562	21.5413	35.5706	24.6982	16.8736	40.1283	21.6673	18.7274	14.6429	63.6512
ENSG00000158258.16	2.10340527037037	-0.125714587864811	0.828016943379767	1.174619	11.0275	1.0361848	1.172263	1.608055	1.0952108	4.01863	6.22704	1.361753	2.7279	1.626559	2.0229	11.4763	2.98735	2.48071	4.06409	1.15164	1.431456	1.0383654	1.23247	1.0155302	1.0388201	1.192509	2.09466	3.25852	3.89695	1.263924	1.565953	3.00788
ENSG00000137414.5	19.1014064285714	0.732830748104123	0.00692431236746525	10.45657	35.7488	25.2195	27.6763	9.11201	11.0128	28.5578	10.98799	23.2413	7.56974	19.9091	11.1899	9.64952	10.39818	8.57437	22.4912	22.6714	20.5919	24.4077	20.3701	14.6709	18.6021	20.959	19.9721	27.5353	20.0854	27.1573	33.2768	28.4931
ENSG00000088808.16	2.60581257142857	0.578014149088323	0.000815096789582726	2.90617	2.57381	2.56906	3.66054	1.632472	2.59647	3.15241	3.31383	2.77478	2.13066	2.2419	2.56181	2.84848	2.16464	1.938313	2.96814	2.44205	3.0936	2.50895	1.689122	2.32699	2.5086	2.18708	2.58232	2.26845	1.898085	4.02225	2.42582	4.63649
ENSG00000081041.8	4.12550111111111	2.57199088084533	0.00573563543370526	2.20295	1.88311	2.20206	2.18099	5.53578	1.276708	1.715118	1.218884	1.167755	1	1.25429	1.635107	2.3563	1.736153	1.123925	1.435318	8.73621	7.81612	1.437427	5.45162	1.821685	9.15047	2.0004	6.34143	5.26507	3.8375	43.8821	2.1005	1.51023
ENSG00000205002.3	1.59166499285714	0.0564604711708058	0.884469529087909	1.389318	20.7265	1.221088	1.670424	1.452471	1.383947	1.327091	1.547113	1.166376	1.226583	1.202437	4.72786	1.327556	1.155521	1.795605	1.201399	2.33615	1.346857	1.239875	1.150244	1.653199	2.08513	1.412895	1.562365	1.263197	1.777491	1.0696118	1.864476	2.01034
ENSG00000178531.5	7.78665962962963	-0.145392594174514	0.714840425790042	6.28314	10.39427	3.72435	2.97723	5.89447	6.48338	6.11359	7.0938	4.45196	6.15607	13.2394	9.83013	5.55259	5.57212	7.83655	6.94291	20.717	13.5737	4.95257	17.9716	7.41604	9.41988	10.1644	21.2935	6.89679	9.95094	5.7344	8.30603	7.3075
ENSG00000130787.13	5.80965642857143	-0.446711495471279	0.110349029523757	7.08043	5.29302	4.54541	3.41062	5.68829	5.96804	3.4986	8.35402	6.06829	8.23006	6.76949	5.33128	8.54741	5.42023	4.07591	7.00873	10.90493	8.9471	6.32073	7.07732	6.13782	5.00605	5.13888	4.28104	4.64003	6.66815	3.22792	3.2752	6.66031
ENSG00000172264.16	2.02655682142857	-0.26020738989659	0.30049533987911	1.453323	2.34639	1.516367	1.670988	1.560511	2.05717	1.434855	1.822778	2.94962	2.98665	3.32279	2.89335	1.973902	1.829022	2.16563	3.64406	1.796139	2.26472	1.63772	2.30313	1.229	1.63909	2.3823	1.961578	2.4502	1.928663	1.429238	1.882911	1.855556
ENSG00000164520.11	1.56223835357143	-0.109214728353025	0.70038067935123	1.703092	1.147227	3.46873	1.141355	1.108724	2.09318	1.634047	1.228468	1.110735	1.741008	1.294787	1.397536	1.221565	1.474926	2.16457	1.43797	1.450602	1.233156	1.917863	1.356645	1.560731	1.0674628	2.84988	2.53273	2.44572	1.0494671	1.276805	1.431955	1.670467
ENSG00000136379.11	13.9445978571429	0.305370732698565	0.332467992155935	9.29567	20.2847	24.169	29.1602	6.18835	12.8392	19.2095	9.25602	11.6114	11.9579	8.1877	11.0339	7.8396	11.4109	7.78714	9.70934	11.1113	18.5747	24.068	12.72	19.1527	16.186	19.0991	12.1691	16.8146	9.35092	12.096	24.2178	14.1082
ENSG00000100883.11	58.0239034482759	0.432672598115057	0.0245308670872124	45.5791	52.1581	61.3804	51.0558	47.8059	43.5074	61.3089	44.2458	66.7036	37.2342	50.9543	40.767	41.8507	45.5947	43.5839	63.4505	63.6132	63.0343	81.1108	60.6651	76.7525	73.0923	70.5094	39.6143	79.2478	51.1266	92.7951	75.0516	58.8999
ENSG00000068878.14	12.7937166666667	0.67221745238118	0.00340924630738671	8.28855	16.0012	25.5216	11.9768	5.53079	15.546	15.0651	8.33199	23.1386	8.47658	15.3542	8.06093	11.0386	11.0311	7.37789	17.1635	14.4258	14.7488	18.9584	8.2827	11.9783	10.80194	12.6418	10.11715	17.605	9.24993	21.1633	18.7534	17.4606
ENSG00000170315.13	1152.87286206897	0.0922952268657959	0.427245341872362	1143.73	929.042	1035.24	1002.66	1181.22	1054.26	1157.76	1290.29	1072.21	1134.9	964.564	1071.66	1183.24	1067.3	1359.39	893.815	1261.87	960.648	1267.97	1181.49	1350.87	1053.88	1397.02	1365.13	1219.48	1171.59	933.124	1284.23	1444.73
ENSG00000107643.15	15.5720672413793	0.269539449152674	0.309458910484924	15.0432	19.6804	23.2993	19.3115	7.07156	18.0809	17.9775	14.41	23.6955	6.21428	17.684	11.9487	12.5903	12.8091	6.06103	19.687	14.5114	17.4679	24.7622	11.0513	11.0873	17.3427	10.08168	12.4311	18.4263	13.7228	21.0335	17.3338	16.7737
ENSG00000159176.13	480.650586206896	0.331032325899831	0.450774518664192	262.532	205.896	139.764	150.721	419.745	323.509	154.404	422.268	613.192	260.525	815.543	436.434	507.393	324.017	378.078	648.686	829.1	672.611	639.568	833.424	383.11	487.398	254.576	912.533	415.58	681.547	1146.94	395.797	223.976
ENSG00000151779.12	27.0558214285714	-0.0920871702681163	0.633073324231561	23.4421	22.2562	26.1749	19.7517	60.4132	22.3495	19.9043	23.8547	22.6032	28.3885	23.133	23.3936	26.1408	24.8796	30.2679	22.1955	29.0406	30.0746	22.4344	34.7375	35.7042	33.5263	40.7561	29.323	26.7645	39.81	22.1676	26.6508	27.8379
ENSG00000141867.17	29.3107620689655	0.234589892162811	0.109917078746757	26.2291	28.9166	27.0793	34.4002	25.1484	31.8774	30.9881	36.2153	31.3926	21.2141	27.1762	33.099	29.0456	26.5609	24.9856	27.532	33.2336	34.0111	26.8364	31.1846	23.0931	30.4106	23.5697	32.9523	26.6595	24.598	24.6005	29.301	47.7013
ENSG00000136235.15	231.292499285714	-0.244874899482989	0.632460608779811	113.152	302.919	272.929	748.68	181.535	107.223	433.212	303.843	386.69	262.864	239.017	238.145	531.988	262.339	385.996	162.003	158.429	189.79	124.295	102.767	183.195	83.3517	149.2	119.563	171.332	414.896	8.15528	317.8	269.561
ENSG00000086102.18	22.1792321428571	0.237344703761854	0.0547930363036784	24.0504	28.8977	25.1295	25.2361	16.4759	22.6559	23.2391	23.9971	27.516	16.731	21.4359	24.8813	21.7741	21.8016	19.4086	25.9071	23.0624	21.5698	22.825	16.8817	17.327	21.853	19.7564	18.5466	24.4581	17.5374	22.984	24.9019	29.0756
ENSG00000175600.15	12.222925	0.0209009532903462	0.927382355011467	8.94499	13.1279	7.80306	11.582	5.83047	9.32203	8.22986	13.9091	14.5108	7.37916	12.5582	15.9395	19.2232	9.85512	11.4965	14.2654	16.2484	11.5561	13.8922	28.3884	17.6932	11.2644	12.8054	14.11	10.25081	13.2983	12.466	12.5369	12.1429
ENSG00000116918.13	21.3755714285714	0.465502335765851	0.0245016224469366	17.6896	25.96	24.2002	29.5808	8.72342	19.0216	29.9349	20.9627	23.1135	13.9373	18.4965	16.8151	13.7222	13.5559	14.116	20.3527	28.5596	21.0105	27.5998	19.2661	15.4341	21.4277	22.8169	17.0191	25.4361	13.4121	30.9281	33.1441	21.0028
